#NAME	SRR24889266	SRR24889267	SRR24889268	SRR24889269	SRR24889270	SRR24889271	SRR24889272	SRR24889273	SRR24889274	SRR24889275	SRR24889276	SRR24889277	SRR24889278	SRR24889279	SRR24889280	SRR24889281	SRR24889282	SRR24889283	SRR24889284	SRR24889285	SRR24889286	SRR24889287	SRR24889288	SRR24889289	SRR24889290	SRR24889291	SRR24889292	SRR24889293	SRR24889294	SRR24889295	SRR24889297	SRR24889308	SRR24889319	SRR24889337	SRR24889348	SRR24889362	SRR24889373	SRR24889380	SRR24889381	SRR24889382	SRR24889383	SRR24889384	SRR24889385	SRR24889386	SRR24889387	SRR24889388	SRR24889389	SRR24889390	SRR24889391	SRR24889402	SRR24889413	SRR24889424	SRR24889425	SRR24889426
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	1.76E-05	2.66E-06	0	0	1.81E-05	0	0	3.19E-05	0	0	0	0	9.47E-06	0	3.77E-05	0	0	0	0	0	0	0	0	0	0	2.26E-05	5.75E-06	0	5.96E-05	4.80E-06	0	0	0	0	0	0	0	0	0	2.91E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_amalonaticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000238949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_aquatica	0	0	0	0	0	0	0.000118666	7.98E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59E-06	0.000108274	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|s__gamma_proteobacterium_BW-2	1.17E-05	0	0	0	0	0	0.000118666	0	0	0	0	0	0	0	0	2.50E-05	0	0	0	0	0	0	0	0	0	1.41E-06	0	0	2.24E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66E-05	0	0	0	0	0	0	0	0	2.37E-06
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|s__Flavobacteriaceae_bacterium	0	0	1.87E-05	0	1.81E-05	0	0	0	0	0	0	9.94E-06	0	8.54E-05	0	0	0	0	0	0	0	0	0	0	0	2.12E-06	0	0	1.49E-05	0	0	0	0	0	0	6.71E-05	1.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74E-06
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_galilaeus	0	8.88E-07	0	2.40E-06	0	0	0	0	0	2.53E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12E-05	0	0	0	0	7.45E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41E-05	0	0	0	0	0	0.000159388	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_sandarakinum	5.85E-06	2.66E-06	0	0	0	0	0	1.99E-06	0	0	0	0	1.89E-05	0	7.55E-05	0	0	0	0	0	0.000127828	0	0	0	0	4.95E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp._Cra20	0	8.88E-07	3.75E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127828	0	0	2.12E-05	0	0	0	0	7.45E-06	0	0	0	0	3.25E-05	0	0	0	0	0	9.71E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Desulfitobacterium|s__Desulfitobacterium_metallireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.07E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94E-05	0	0	0	0	0	0	0	0	0	0	0	0.000216779	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Idiomarinaceae|g__Idiomarina|s__Idiomarina_andamanensis	0	0	0	0	0	0	0.000118666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.79E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94E-05	9.71E-06	0	0	0	0	0	0	0	0	0	0	2.08E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_sp._CCGE1003	0	1.78E-06	0	0	0	0	0	0	0	0	0	0	0	8.54E-05	0	0	0	0	0	0	0	0	0	2.12E-05	0	1.41E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126032	0	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_faecalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55E-06	0	0	0	0	0	0	1.27E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59E-06	0	0	0	0	0	0	2.06E-06	0	0	0	0.000216779	0	0
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Leptospirales|f__Leptospiraceae|g__Leptospira|s__Leptospira_borgpetersenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.36E-05	0	0	0	0.000127828	0	0	4.24E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37E-06
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Shinella|s__Shinella_sp._HZN7	8.78E-06	2.66E-06	3.75E-05	0	0	0	0	3.99E-06	0	2.53E-06	2.73E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00E-05	0	0	0	0	0	0	0	0	0	1.67E-05	0	4.41E-05	0	0	0	2.06E-06	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_oxydans	5.85E-06	7.11E-06	0	0	0	0	0	1.60E-05	0	7.60E-06	0	0	5.68E-05	0	0	0	0	0	4.65E-06	0	0	0	0	2.12E-05	0	8.48E-06	0	0	2.24E-05	0	0	0	0	0	0	0	0	0	0	4.85E-05	7.76E-06	2.50E-05	0	0	0	0	0	4.12E-06	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas_rhizophila	0	2.66E-06	0	5.77E-05	0	0	0	7.78E-05	0	1.01E-05	0	0	9.47E-06	0	0	0	0	0	0	0	0	0	0	0	0	2.83E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.94E-05	0	3.88E-05	1.67E-05	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Mucinivorans|s__Mucinivorans_hirudinis	0	0	1.87E-05	0	0	0	0	0	0	0	0	0	0	0	3.77E-05	2.50E-05	0	0	0	0	0	0	6.79E-05	0	0	1.98E-05	0	0	0	0	0	4.50E-05	0	0	0	0	0	1.13E-05	0	9.71E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia_sp._1D1416	0	0	0	0	0	0	0	3.99E-06	0	3.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25E-05	0	0	0	0	0.000116541	0	5.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Roseomonas|s__Roseomonas_mucosa	0	0	0	0	0	0.000159757	0	3.99E-06	0	0	5.47E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67E-05	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Chryseobacterium|s__Chryseobacterium_sp._StRB126	2.93E-06	0	0	0	0	0	0	1.99E-06	0	0	0	4.97E-06	0	0	0	0	0	0	0	1.38E-05	0	0	0	0	0	1.48E-05	0	8.51E-05	1.49E-05	9.60E-06	0	0	0	0	0	0	0	1.13E-05	0	0	1.03E-05	0	0	0	0	0	0	2.06E-06	6.30E-05	0	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Elizabethkingia|s__Elizabethkingia_miricola	0	0	0	0	1.81E-05	0	0.000118666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.85E-05	1.41E-06	0	0	0	0	0	0	5.45E-06	0	0	0	0	0	0	0	2.59E-06	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Macrococcus|s__Macrococcus_caseolyticus	5.85E-06	1.51E-05	0	2.40E-06	0	0	0	7.98E-06	0	0	0	0	0	0	0	0	4.36E-05	0	0	1.38E-05	0	0	0	0	0	7.78E-06	0	0	2.24E-05	0	0	0	0	0	0	0	0	1.13E-05	0	2.91E-05	0	7.50E-05	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_sp._SUK_48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.75E-06	0	0	0	0	0	0	0	0	0	0	1.13E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000216779	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_koyangensis	2.93E-06	0	0	0	0	0	0.000118666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.51E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67E-05	0	0	0	0	0	0	0	0	1.04E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Pseudonocardia|s__Pseudonocardia_sp._AL041005-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55E-06	0	0	0	0	0	0	1.41E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33E-06	0	0	0	0	0	0	6.30E-05	0.000159388	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Pusillimonas|s__Pusillimonas_sp._ye3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67E-05	0	0	0	0	0	0	0	0	0	0.000216779	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_testaceum	0	2.66E-06	0	0	1.81E-05	0	0	0	0	0	0	0	2.84E-05	0	0	0	0	0	3.10E-06	0	0	0	0	0	0	1.41E-06	5.75E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000173671	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_guangxiense	8.78E-06	2.22E-05	0	0	0	0	0.000118666	4.99E-05	0	1.52E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41E-06	0	0	1.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06E-06	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas_sp._ZAC14D2_NAIMI4_7	0	3.55E-06	0	7.45E-05	0	0	0	1.99E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.07E-07	0	0	7.45E-06	0	0	0	0	0	0	0	0	0	0	0	1.03E-05	3.33E-05	0	0	0	0	0	0	0	0	8.32E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_sp._DL90	5.85E-06	1.78E-06	0	0	0	0	0.000118666	3.99E-06	0	0	0	0	0	0	0	2.50E-05	0	0	1.55E-06	0	0	0	0	0	0	2.83E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41E-05	2.83E-05	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella|s__Bordetella_flabilis	0	0	0	0	0	0	0	5.98E-06	0	2.53E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.07E-07	0	8.51E-05	0	0	9.36E-05	0	0	0	0	0	0	0	0	0	0	4.16E-05	0	0	0	0	0	0	0	0	0	0	0	2.37E-06
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Sulfurimonas|s__Sulfurimonas_denitrificans	0	0	0	0	1.81E-05	7.99E-05	0	0	8.51E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12E-05	0	4.95E-06	0	0	0	0	0	0	5.45E-06	0	0	0	0	0	0	0	0	0	1.47E-05	0	0	0	0	2.06E-06	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae|g__Thermoanaerobacter|s__Thermoanaerobacter_kivui	0	0	0	0	1.81E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.85E-05	0	0	8.51E-05	0	0	0	0	0	0	0	0	0	1.13E-05	0	0	0	0	0	0	2.83E-05	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Pelodictyon|s__Pelodictyon_phaeoclathratiforme	5.85E-06	2.66E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53E-06	0	0	2.24E-05	0	0	0	0	0	0	0	0	0	0	1.94E-05	0	0	0	0	0	0.000175377	0	2.06E-06	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Pseudarthrobacter|s__Pseudarthrobacter_phenanthrenivorans	0	4.44E-06	0	0	0	0	0	1.99E-06	0	0	0	0	0.000123146	0	0	0	0	6.71E-05	0	0	0	0	0	0	0	4.24E-06	0	0	0	9.60E-06	0	0	0	0	0	0	0	0	0	0	0	1.67E-05	0	0	0	0	0	4.12E-06	0	0	0	0	0	0
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_capricolum	0	0	0	0	0	0	0	1.99E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.85E-05	1.41E-06	0	8.51E-05	7.45E-06	0	0	0	0	0	0	0	0	0	0	0	2.59E-06	0	0	4.41E-05	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|s__Pseudomonadaceae_bacterium_SI-3	0	1.78E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59E-06	8.33E-06	0	0	0	0	0	0	0	0	0	0.000216779	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Polaribacter|s__Polaribacter_vadi	0	1.15E-05	0	0	0	0	0	3.99E-06	0	0	0	0	0	0	0	0	4.36E-05	0	0	0	0	0	0	2.12E-05	0	7.78E-06	0	0	2.24E-05	4.80E-06	0	0	0	0	7.96E-05	0	1.70E-05	0	0	0	0	0	0	0	0	0	0	6.17E-06	0	0	1.04E-05	0	0	2.37E-06
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_pluripotens	0	0	0	0	0	0	0	5.98E-06	0	5.06E-06	0	0	0	0	3.77E-05	0	0	0	0	0	0	0	0	0	0	1.41E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.17E-06	0	0	0	0	0.000175377	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella_livingstonensis	0	1.78E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127828	0	0	0	0	0	0	0	7.45E-06	0	9.36E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sp._HBUAS52074	2.93E-06	2.22E-05	0	0	0	0	0	2.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.85E-05	1.34E-05	0	0	4.47E-05	0	0	0	0	0	0	0	0	0	0	1.94E-05	0	8.33E-06	0	0	0	0	0	4.12E-06	0	0	0	0	0	4.74E-06
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Chryseobacterium|s__Chryseobacterium_haifense	5.85E-06	8.88E-07	0	0	0	0	0	0	0	0	2.73E-05	0	0	0	0	0	0	0	0	0	0	0	0	4.24E-05	0	2.33E-05	0	0	2.98E-05	0	0	0	0	0	7.96E-05	0	0	0	0	0	0	0	1.47E-05	0	0	0	0	6.17E-06	0	0	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Aureitalea|s__Aureitalea_sp._RR4-38	0	0	0	0	0	0	0.000118666	0	0	0	0	0	0	0	3.77E-05	0	0	0	0	0	0	0	6.79E-05	0	0	7.07E-07	0	0	0	4.80E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|g__Sphaerotilus|s__Sphaerotilus_natans	0	0	0	0	0	0	0.000118666	0	0	5.06E-06	0	0	0	0	3.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81E-05	5.00E-05	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_sp._17SD2-17	0	1.78E-06	0	0	0	0	0	0	0	0	0	0	3.79E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13E-05	0	0	0	8.33E-06	0	4.41E-05	0	0	0	0	0.000126032	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|g__Phytobacter|s__Phytobacter_sp._SCO41	8.78E-06	8.79E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.85E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41E-05	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_sp._CCM_MD2014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.71E-05	0	0	0	0	0	0	0	0	5.75E-06	8.51E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47E-05	0	5.66E-05	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Planctopirus|s__Planctopirus_ephydatiae	0	0	0	4.81E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127828	0	0	0	0	0	0	8.51E-05	0	0	0	0	0	0	0	0	0	1.13E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Beutenbergiaceae|g__Beutenbergia|s__Beutenbergia_cavernae	0	1.78E-06	1.87E-05	0	1.81E-05	0	0	1.99E-06	0	0	0	0	0	0	0	0	0	6.71E-05	1.55E-06	0	0	0	0	2.12E-05	0	7.07E-07	0	8.51E-05	7.45E-06	4.80E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_sp._SSL-25	0	6.22E-06	0	0	0	0	0	1.99E-06	0	2.53E-06	0	0	0	0	0	0	0	0	0	0	0.000127828	0	0	0	8.85E-05	1.41E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_sp._37	0	8.88E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127828	0	6.79E-05	0	0	7.07E-07	0	0	1.49E-05	4.80E-06	0	0	0	0	0	0	0	1.13E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_sp._KUDC_5002	8.78E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	3.77E-05	2.50E-05	0	0	0	0	0	0	0	0	0	0	0	0	7.45E-06	0	0	4.50E-05	0	0	0	0	0	0	0	0	2.59E-06	0	2.94E-05	4.41E-05	2.83E-05	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Leptospirales|f__Leptospiraceae|g__Leptospira|s__Leptospira_weilii	0	0	0	0	3.63E-05	0	0	0	0	0	0	4.97E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	4.24E-06	0	0	7.45E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000175377	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Altererythrobacter|s__Altererythrobacter_sp._TH136	0	0	3.75E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00E-05	0	0	0	6.71E-05	1.70E-05	0	0	0	0	1.67E-05	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_sp._RM8964	0	0	0	0	0	0	0	0	8.51E-05	0	0	0	0	8.54E-05	0	2.50E-05	0	0	0	0	0	0	0	0	0	4.24E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83E-05	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Hydrogenovibrio|s__Hydrogenovibrio_crunogenus	0	8.88E-07	0	0	1.81E-05	0	0	0	0	0	0	0	9.47E-06	0	0	0	0	0	0	0	0	0	6.79E-05	0	8.85E-05	1.41E-06	0	0	7.45E-06	4.80E-06	0	0	0	0	0	0	0	1.13E-05	0	9.71E-06	0	8.33E-06	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_rhodochrous	0	2.66E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.30E-05	0.000159388	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Winogradskyella|s__Winogradskyella_sp._RHA_55	0	2.66E-06	0	0	0	0	0.000118666	0	0	0	2.73E-05	0	1.89E-05	0	0	2.50E-05	0	0	0	0	0	0	0	0	0	4.24E-06	5.75E-06	0	1.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	8.33E-06	0	0	0	0	0	2.06E-06	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|g__Nitratifractor|s__Nitratifractor_salsuginis	0	3.55E-06	0	0	0	0	0	0	0	0	0	0	3.79E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.41E-06	0	0	0	9.60E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000175377	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|s__Lachnospiraceae_bacterium	0	5.33E-06	0	0	0	0	0	3.99E-06	0	0	0	0	0	0	3.77E-05	0	4.36E-05	0	0	0	0	0	0	0	8.85E-05	3.53E-06	0	0	1.49E-05	0	0	0	0	0	0	0	0	0	0	1.94E-05	0	8.33E-06	0	0	0	0	0	0	0	0	0	0	0	2.37E-06
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas_sp._Pemsol	0	8.88E-07	0	3.13E-05	0	0	0	1.80E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.71E-05	0	4.91E-05	0	0	0	0	0	0	0	0	0	3.12E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Salinibacterium|s__Salinibacterium_sp._UTAS2018	0	5.33E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41E-06	0	0	7.45E-06	0	9.36E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66E-05	0	0	0	6.30E-05	0	0	0	0	0
